run_id,train_size,seed,image_id,tp,fp,fn,precision_standard,recall_standard,f1_standard,precision_legacy,recall_legacy,f1_legacy,result_image
baseline_B1_canny_morph_cc,0,0,299,2446,57262,11924,0.0409660347,0.1702157272,0.0660385000,0.0409660347,0.1702157272,0.0660385000,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00299.png
baseline_B1_canny_morph_cc,0,0,300,2003,55222,9442,0.0350021844,0.1750109218,0.0583369739,0.0350021844,0.1750109218,0.0583369739,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00300.png
baseline_B1_canny_morph_cc,0,0,301,903,64766,10643,0.0137507804,0.0782089035,0.0233892378,0.0137507804,0.0782089035,0.0233892378,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00301.png
baseline_B1_canny_morph_cc,0,0,302,4844,47891,12976,0.0918555039,0.2718294052,0.1373113174,0.0918555039,0.2718294052,0.1373113174,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00302.png
baseline_B1_canny_morph_cc,0,0,303,1834,56308,7179,0.0315434626,0.2034838567,0.0546199092,0.0315434626,0.2034838567,0.0546199092,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00303.png
baseline_B1_canny_morph_cc,0,0,304,3235,53360,9084,0.0571605265,0.2626024840,0.0938851322,0.0571605265,0.2626024840,0.0938851322,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00304.png
baseline_B1_canny_morph_cc,0,0,305,4200,65677,3649,0.0601056142,0.5351000127,0.1080719450,0.0601056142,0.5351000127,0.1080719450,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00305.png
baseline_B1_canny_morph_cc,0,0,306,3203,24781,12062,0.1144582619,0.2098264003,0.1481190317,0.1144582619,0.2098264003,0.1481190317,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00306.png
baseline_B1_canny_morph_cc,0,0,307,353,34739,8517,0.0100592728,0.0397970688,0.0160593240,0.0100592728,0.0397970688,0.0160593240,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00307.png
baseline_B1_canny_morph_cc,0,0,308,3488,77655,6641,0.0429858398,0.3443577846,0.0764308879,0.0429858398,0.3443577846,0.0764308879,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00308.png
baseline_B1_canny_morph_cc,0,0,309,579,87764,3990,0.0065539998,0.1267235719,0.0124634062,0.0065539998,0.1267235719,0.0124634062,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00309.png
baseline_B1_canny_morph_cc,0,0,310,5536,53609,7520,0.0936004734,0.4240196078,0.1533496766,0.0936004734,0.4240196078,0.1533496766,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00310.png
baseline_B1_canny_morph_cc,0,0,311,1676,37954,7382,0.0422911935,0.1850298079,0.0688465330,0.0422911935,0.1850298079,0.0688465330,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00311.png
baseline_B1_canny_morph_cc,0,0,312,283,44170,3057,0.0063662745,0.0847305389,0.0118427385,0.0063662745,0.0847305389,0.0118427385,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00312.png
baseline_B1_canny_morph_cc,0,0,313,1986,53835,3640,0.0355780083,0.3530039104,0.0646410728,0.0355780083,0.3530039104,0.0646410728,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00313.png
baseline_B1_canny_morph_cc,0,0,314,545,54236,3436,0.0099487048,0.1369002763,0.0185494027,0.0099487048,0.1369002763,0.0185494027,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00314.png
baseline_B1_canny_morph_cc,0,0,315,1427,23178,7898,0.0579963422,0.1530294906,0.0841143531,0.0579963422,0.1530294906,0.0841143531,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00315.png
baseline_B1_canny_morph_cc,0,0,316,58,33416,3643,0.0017326881,0.0156714402,0.0031203766,0.0017326881,0.0156714402,0.0031203766,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00316.png
baseline_B1_canny_morph_cc,0,0,317,427,66459,3116,0.0063839967,0.1205193339,0.0121256869,0.0063839967,0.1205193339,0.0121256869,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00317.png
baseline_B1_canny_morph_cc,0,0,318,1836,59580,3297,0.0298944900,0.3576855640,0.0551773881,0.0298944900,0.3576855640,0.0551773881,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00318.png
baseline_B1_canny_morph_cc,0,0,319,158,43342,2359,0.0036321839,0.0627731426,0.0068670274,0.0036321839,0.0627731426,0.0068670274,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00319.png
baseline_B1_canny_morph_cc,0,0,320,1172,40975,3989,0.0278074359,0.2270877737,0.0495476452,0.0278074359,0.2270877737,0.0495476452,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00320.png
baseline_B1_canny_morph_cc,0,0,321,2324,59952,10643,0.0373177468,0.1792241845,0.0617731882,0.0373177468,0.1792241845,0.0617731882,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00321.png
baseline_B1_canny_morph_cc,0,0,322,371,34530,9543,0.0106300679,0.0374218277,0.0165569564,0.0106300679,0.0374218277,0.0165569564,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00322.png
baseline_B1_canny_morph_cc,0,0,323,2341,26287,7818,0.0817730893,0.2304360665,0.1207105473,0.0817730893,0.2304360665,0.1207105473,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00323.png
baseline_B1_canny_morph_cc,0,0,324,6091,66696,14560,0.0836825257,0.2949493971,0.1303752221,0.0836825257,0.2949493971,0.1303752221,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00324.png
baseline_B1_canny_morph_cc,0,0,325,688,58977,3721,0.0115310484,0.1560444545,0.0214751693,0.0115310484,0.1560444545,0.0214751693,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00325.png
baseline_B1_canny_morph_cc,0,0,326,2131,34869,14177,0.0575945946,0.1306720628,0.0799504765,0.0575945946,0.1306720628,0.0799504765,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00326.png
baseline_B1_canny_morph_cc,0,0,327,623,35284,8899,0.0173503774,0.0654274312,0.0274274142,0.0173503774,0.0654274312,0.0274274142,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00327.png
baseline_B1_canny_morph_cc,0,0,328,4605,80857,9454,0.0538835974,0.3275481898,0.0925432823,0.0538835974,0.3275481898,0.0925432823,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00328.png
baseline_B1_canny_morph_cc,0,0,329,1080,68044,5294,0.0156240958,0.1694383433,0.0286100294,0.0156240958,0.1694383433,0.0286100294,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00329.png
baseline_B1_canny_morph_cc,0,0,330,2167,52315,9604,0.0397746045,0.1840965084,0.0654159057,0.0397746045,0.1840965084,0.0654159057,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00330.png
baseline_B1_canny_morph_cc,0,0,331,2683,28905,10613,0.0849373180,0.2017900120,0.1195526245,0.0849373180,0.2017900120,0.1195526245,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00331.png
baseline_B1_canny_morph_cc,0,0,332,1305,59376,11838,0.0215059079,0.0992923990,0.0353543563,0.0215059079,0.0992923990,0.0353543563,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00332.png
baseline_B1_canny_morph_cc,0,0,333,69,55902,613,0.0012327813,0.1011730205,0.0024358816,0.0012327813,0.1011730205,0.0024358816,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00333.png
baseline_B1_canny_morph_cc,0,0,334,365,29024,10472,0.0124196128,0.0336809080,0.0181474668,0.0124196128,0.0336809080,0.0181474668,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00334.png
baseline_B1_canny_morph_cc,0,0,335,2302,22667,10970,0.0921943210,0.1734478602,0.1203943412,0.0921943210,0.1734478602,0.1203943412,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00335.png
baseline_B1_canny_morph_cc,0,0,336,588,55114,3543,0.0105561739,0.1423384168,0.0196547056,0.0105561739,0.1423384168,0.0196547056,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00336.png
baseline_B1_canny_morph_cc,0,0,337,456,48546,5159,0.0093057426,0.0812110419,0.0166980977,0.0093057426,0.0812110419,0.0166980977,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00337.png
baseline_B1_canny_morph_cc,0,0,338,1552,73603,7251,0.0206506553,0.1763035329,0.0369708664,0.0206506553,0.1763035329,0.0369708664,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00338.png
baseline_B1_canny_morph_cc,0,0,339,840,54757,3154,0.0151087289,0.2103154732,0.0281921767,0.0151087289,0.2103154732,0.0281921767,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00339.png
baseline_B1_canny_morph_cc,0,0,340,1263,59463,8360,0.0207983401,0.1312480515,0.0359066938,0.0207983401,0.1312480515,0.0359066938,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00340.png
baseline_B1_canny_morph_cc,0,0,341,572,50149,6833,0.0112773802,0.0772451047,0.0196813818,0.0112773802,0.0772451047,0.0196813818,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00341.png
baseline_B1_canny_morph_cc,0,0,342,294,53422,3186,0.0054732296,0.0844827586,0.0102804392,0.0054732296,0.0844827586,0.0102804392,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00342.png
baseline_B1_canny_morph_cc,0,0,343,6584,91241,6911,0.0673038589,0.4878844016,0.1182896155,0.0673038589,0.4878844016,0.1182896155,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00343.png
baseline_B1_canny_morph_cc,0,0,344,1736,60480,9034,0.0279027903,0.1611884865,0.0475707670,0.0279027903,0.1611884865,0.0475707670,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00344.png
baseline_B1_canny_morph_cc,0,0,345,787,87510,4065,0.0089131001,0.1622011542,0.0168976586,0.0089131001,0.1622011542,0.0168976586,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00345.png
baseline_B1_canny_morph_cc,0,0,346,2386,48637,6759,0.0467632244,0.2609075998,0.0793112618,0.0467632244,0.2609075998,0.0793112618,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00346.png
baseline_B1_canny_morph_cc,0,0,347,673,88352,3449,0.0075596742,0.1632702572,0.0144502775,0.0075596742,0.1632702572,0.0144502775,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00347.png
baseline_B1_canny_morph_cc,0,0,348,1998,44302,6494,0.0431533477,0.2352802638,0.0729303548,0.0431533477,0.2352802638,0.0729303548,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00348.png
baseline_B1_canny_morph_cc,0,0,349,3370,65760,4578,0.0487487343,0.4240060393,0.0874438880,0.0487487343,0.4240060393,0.0874438880,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00349.png
baseline_B1_canny_morph_cc,0,0,350,152,133415,1029,0.0011380056,0.1287044877,0.0022560632,0.0011380056,0.1287044877,0.0022560632,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00350.png
baseline_B1_canny_morph_cc,0,0,351,212,123133,3165,0.0017187563,0.0627776133,0.0033459068,0.0017187563,0.0627776133,0.0033459068,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00351.png
baseline_B1_canny_morph_cc,0,0,352,196,112836,1073,0.0017340222,0.1544523247,0.0034295413,0.0017340222,0.1544523247,0.0034295413,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00352.png
baseline_B1_canny_morph_cc,0,0,353,612,155592,978,0.0039179534,0.3849056604,0.0077569489,0.0039179534,0.3849056604,0.0077569489,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00353.png
baseline_B1_canny_morph_cc,0,0,354,522,151475,926,0.0034342783,0.3604972376,0.0068037408,0.0034342783,0.3604972376,0.0068037408,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00354.png
baseline_B1_canny_morph_cc,0,0,355,995,143102,2924,0.0069050709,0.2538912988,0.0134444925,0.0069050709,0.2538912988,0.0134444925,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00355.png
baseline_B1_canny_morph_cc,0,0,356,618,140699,3016,0.0043731469,0.1700605394,0.0085270195,0.0043731469,0.1700605394,0.0085270195,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00356.png
baseline_B1_canny_morph_cc,0,0,357,54,100235,1043,0.0005384439,0.0492251595,0.0010652358,0.0005384439,0.0492251595,0.0010652358,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00357.png
baseline_B1_canny_morph_cc,0,0,358,22,85405,867,0.0002575298,0.0247469066,0.0005097549,0.0002575298,0.0247469066,0.0005097549,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00358.png
baseline_B1_canny_morph_cc,0,0,359,11,47407,1589,0.0002319794,0.0068750000,0.0004488147,0.0002319794,0.0068750000,0.0004488147,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00359.png
baseline_B1_canny_morph_cc,0,0,360,25,28508,1150,0.0008761785,0.0212765957,0.0016830483,0.0008761785,0.0212765957,0.0016830483,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00360.png
baseline_B1_canny_morph_cc,0,0,361,249,77532,2166,0.0032012959,0.1031055901,0.0062097860,0.0032012959,0.1031055901,0.0062097860,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00361.png
baseline_B1_canny_morph_cc,0,0,362,3579,91428,6442,0.0376709085,0.3571499850,0.0681532544,0.0376709085,0.3571499850,0.0681532544,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00362.png
baseline_B1_canny_morph_cc,0,0,363,964,57383,2700,0.0165218435,0.2631004367,0.0310912580,0.0165218435,0.2631004367,0.0310912580,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00363.png
baseline_B1_canny_morph_cc,0,0,364,1387,71434,5675,0.0190467036,0.1964032852,0.0347257865,0.0190467036,0.1964032852,0.0347257865,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00364.png
baseline_B1_canny_morph_cc,0,0,365,2026,113848,5109,0.0174845090,0.2839523476,0.0329406791,0.0174845090,0.2839523476,0.0329406791,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00365.png
baseline_B1_canny_morph_cc,0,0,366,726,151197,1570,0.0047787366,0.3162020906,0.0094151823,0.0047787366,0.3162020906,0.0094151823,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00366.png
baseline_B1_canny_morph_cc,0,0,367,275,153167,1035,0.0017922081,0.2099236641,0.0035540736,0.0017922081,0.2099236641,0.0035540736,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00367.png
baseline_B1_canny_morph_cc,0,0,368,8477,125146,3680,0.0634396773,0.6972937402,0.1162985320,0.0634396773,0.6972937402,0.1162985320,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00368.png
baseline_B1_canny_morph_cc,0,0,369,2840,155642,747,0.0179200162,0.7917479788,0.0350468011,0.0179200162,0.7917479788,0.0350468011,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00369.png
baseline_B1_canny_morph_cc,0,0,370,3574,92957,4955,0.0370243756,0.4190409192,0.0680373120,0.0370243756,0.4190409192,0.0680373120,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00370.png
baseline_B1_canny_morph_cc,0,0,371,360,134659,1825,0.0026662914,0.1647597254,0.0052476604,0.0026662914,0.1647597254,0.0052476604,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00371.png
baseline_B1_canny_morph_cc,0,0,372,752,86540,8277,0.0086147642,0.0832871857,0.0156144558,0.0086147642,0.0832871857,0.0156144558,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00372.png
baseline_B1_canny_morph_cc,0,0,373,82,121530,1759,0.0006742756,0.0445410103,0.0013284408,0.0006742756,0.0445410103,0.0013284408,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00373.png
baseline_B1_canny_morph_cc,0,0,374,647,96514,8864,0.0066590504,0.0680264956,0.0121306435,0.0066590504,0.0680264956,0.0121306435,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00374.png
baseline_B1_canny_morph_cc,0,0,375,112,124647,2053,0.0008977308,0.0517321016,0.0017648356,0.0008977308,0.0517321016,0.0017648356,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B1_canny_morph_cc_primary200_crack_00375.png
