baseline_id,stage,candidate_id,gaussian_k,gaussian_sigma,median_k,canny_t1,canny_t2,sobel_k,threshold,erode_r,dilate_r,cc_area,cc_aspect,mean_f1,std_f1,min_f1,max_f1,mean_precision,mean_recall,invalid_images,elapsed_sec,stage_winner,final_winner
B2,stage1_detector,367,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,60.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0846207461,0.1279039027,0.0006829845,0.4024633822,0.1866722537,0.1401128791,0,0.0461011000,0,0
B2,stage1_detector,368,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,90.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.1014838529,0.1551178637,0.0012143504,0.4741670690,0.1427737281,0.2605834852,0,0.0528453000,0,0
B2,stage1_detector,369,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.1033181816,0.1573576934,0.0020700417,0.4677132472,0.1046450418,0.3951232751,0,0.0512522000,0,0
B2,stage1_detector,370,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,160.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0889638534,0.1307116077,0.0037985482,0.4003645662,0.0642788283,0.5849555945,0,0.0530484000,0,0
B2,stage1_detector,371,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,200.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0792418275,0.1090608700,0.0086398545,0.3473764380,0.0509669234,0.6757216733,0,0.0496098000,0,0
B2,stage1_detector,372,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,5.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0400787000,0,0
B2,stage1_detector,373,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,10.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0378877000,0,0
B2,stage1_detector,374,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,20.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0379461000,0,0
B2,stage1_detector,375,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,30.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0383199000,0,0
B2,stage1_detector,376,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,45.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0361730000,0,0
B2,stage1_detector,377,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,60.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000246488,0.0001074414,0.0000000000,0.0004929751,0.0500000000,0.0000123274,0,0.0391226000,0,0
B2,stage1_detector,378,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,90.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0006806424,0.0014583813,0.0000000000,0.0058442021,0.2214285714,0.0003409972,0,0.0402644000,0,0
B2,stage1_detector,379,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0047113463,0.0070825508,0.0000000000,0.0248482282,0.3150476896,0.0023922950,0,0.0415837000,0,0
B2,stage1_detector,380,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,160.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0133364208,0.0173516934,0.0000000000,0.0522102332,0.2553801037,0.0072035317,0,0.0382994000,0,0
B2,stage1_detector,381,7.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,200.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0179595512,0.0233970976,0.0000000000,0.0745939994,0.2336106797,0.0103974201,0,0.0437055000,0,0
B2,stage1_detector,382,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,5.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0379713798,0.0515739937,0.0000000000,0.1966791093,0.2788333024,0.0347031392,0,0.0435228000,0,0
B2,stage1_detector,383,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,10.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0710321834,0.1081083639,0.0003786854,0.3467008627,0.2062483704,0.1164495814,0,0.0471342000,0,0
B2,stage1_detector,384,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,20.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.1012244323,0.1540305088,0.0022906632,0.4485418173,0.1143066062,0.3739414733,0,0.0541659000,0,0
B2,stage1_detector,385,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,30.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0833263266,0.1236059501,0.0020388899,0.3903205531,0.0604744999,0.5524365210,0,0.0519280000,0,0
B2,stage1_detector,386,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,45.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0676215138,0.0862308392,0.0108383423,0.2810036263,0.0397255637,0.7572521020,0,0.0514953000,0,0
B2,stage1_detector,387,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,60.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0554432447,0.0589446269,0.0108681485,0.1991913793,0.0301174630,0.8467595956,0,0.0559639000,0,0
B2,stage1_detector,388,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,90.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0519525041,0.0461168181,0.0108681485,0.1516645732,0.0273227793,0.9748016782,0,0.0587913000,0,0
B2,stage1_detector,389,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0516967046,0.0451926956,0.0108681485,0.1479342578,0.0271094544,0.9960079335,0,0.0575487000,0,0
B2,stage1_detector,390,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,160.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0518428213,0.0453826255,0.0108681485,0.1481429137,0.0271805308,1.0000000000,0,0.0585308000,0,0
B2,stage1_detector,391,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,200.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0518428213,0.0453826255,0.0108681485,0.1481429137,0.0271805308,1.0000000000,0,0.0588908000,0,0
B2,stage1_detector,392,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,5.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0008354858,0.0020568833,0.0000000000,0.0091813313,0.1940476190,0.0004190831,0,0.0432126000,0,0
B2,stage1_detector,393,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,10.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0152979852,0.0204090217,0.0000000000,0.0613854595,0.2398286777,0.0086363703,0,0.0425541000,0,0
B2,stage1_detector,394,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,20.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0383845168,0.0525566818,0.0000885073,0.1978389503,0.2813133525,0.0368567570,0,0.0431404000,0,0
B2,stage1_detector,395,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,30.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0592473918,0.0892386069,0.0003458781,0.3020933590,0.2250743323,0.0833381827,0,0.0471105000,0,0
B2,stage1_detector,396,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,45.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0785785036,0.1195887207,0.0005247848,0.3746812489,0.1992118856,0.1422107522,0,0.0487997000,0,0
B2,stage1_detector,397,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,60.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0943308594,0.1442489725,0.0010920492,0.4344005656,0.1562914855,0.2275743192,0,0.0528905000,0,0
B2,stage1_detector,398,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,90.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0993206217,0.1508567463,0.0029197231,0.4484879929,0.0984770351,0.4324079428,0,0.0545846000,0,0
B2,stage1_detector,399,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0842271106,0.1249966734,0.0029184862,0.3938601175,0.0616611775,0.5574509208,0,0.0581646000,0,0
B2,stage1_detector,400,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,160.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0680498025,0.0876071283,0.0108683664,0.2928065158,0.0403069146,0.7482204199,0,0.0558208000,0,0
B2,stage1_detector,401,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,200.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0588375400,0.0675511490,0.0108681485,0.2268930150,0.0327505392,0.8020244304,0,0.0479365000,0,0
B2,stage1_detector,402,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,5.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0285444000,0,0
B2,stage1_detector,403,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,10.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0283479000,0,0
B2,stage1_detector,404,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,20.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0282112000,0,0
B2,stage1_detector,405,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,30.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000246488,0.0001074414,0.0000000000,0.0004929751,0.0500000000,0.0000123274,0,0.0286232000,0,0
B2,stage1_detector,406,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,45.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000246488,0.0001074414,0.0000000000,0.0004929751,0.0500000000,0.0000123274,0,0.0315998000,0,0
B2,stage1_detector,407,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,60.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0002945379,0.0007861749,0.0000000000,0.0030698388,0.1500000000,0.0001474454,0,0.0303644000,0,0
B2,stage1_detector,408,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,90.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0025403525,0.0047190184,0.0000000000,0.0189681335,0.2352300104,0.0012812049,0,0.0296096000,0,0
B2,stage1_detector,409,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0079869674,0.0119669023,0.0000000000,0.0386861314,0.2554480783,0.0042011991,0,0.0308444000,0,0
B2,stage1_detector,410,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,160.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0169678247,0.0222425317,0.0000000000,0.0740638767,0.2123303805,0.0103138679,0,0.0292151000,0,0
B2,stage1_detector,411,7.0000000000,1.5000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,200.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0203709551,0.0265980004,0.0000000000,0.0953029272,0.2156747215,0.0139148565,0,0.0294817000,0,0
B2,stage1_detector,412,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,5.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0384311193,0.0556065553,0.0001938971,0.2051610425,0.2560983379,0.0437485916,0,0.0323550000,0,0
B2,stage1_detector,413,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,10.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0783142152,0.1184163742,0.0006214155,0.3584366063,0.1921107541,0.1598346631,0,0.0381251000,0,0
B2,stage1_detector,414,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,20.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0908122353,0.1362098349,0.0045877653,0.4219143154,0.0787869137,0.4960250093,0,0.0424013000,0,0
B2,stage1_detector,415,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,30.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0689098173,0.0961812745,0.0024791906,0.3086746850,0.0432208395,0.6426600549,0,0.0435651000,0,0
B2,stage1_detector,416,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,45.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0551841330,0.0612528574,0.0108681485,0.2073155821,0.0302299774,0.8143632796,0,0.0453650000,0,0
B2,stage1_detector,417,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,60.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0515150358,0.0496914565,0.0108681485,0.1660459798,0.0273895830,0.8971645369,0,0.0475705000,0,0
B2,stage1_detector,418,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,90.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0516717907,0.0451800563,0.0108681485,0.1476898399,0.0270994402,0.9944936880,0,0.0471993000,0,0
B2,stage1_detector,419,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0518320092,0.0453622210,0.0108681485,0.1480811365,0.0271748050,0.9999070478,0,0.0502246000,0,0
B2,stage1_detector,420,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,160.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0518428213,0.0453826255,0.0108681485,0.1481429137,0.0271805308,1.0000000000,0,0.0467301000,0,0
B2,stage1_detector,421,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,1.0000000000,200.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0518428213,0.0453826255,0.0108681485,0.1481429137,0.0271805308,1.0000000000,0,0.0477516000,0,0
B2,stage1_detector,422,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,5.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0013378723,0.0026165575,0.0000000000,0.0095419847,0.1688182462,0.0006726091,0,0.0294453000,0,0
B2,stage1_detector,423,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,10.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0151719835,0.0200806597,0.0000000000,0.0682132008,0.2190771234,0.0093407655,0,0.0305955000,0,0
B2,stage1_detector,424,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,20.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0386509515,0.0572345890,0.0001695706,0.2102439647,0.2465087004,0.0467734209,0,0.0310090000,0,0
B2,stage1_detector,425,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,30.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0626794501,0.0941004137,0.0005366293,0.3041172615,0.2160275127,0.1089221421,0,0.0368939000,0,0
B2,stage1_detector,426,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,45.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0832724259,0.1274065473,0.0009094399,0.3811902693,0.1728403521,0.1937095723,0,0.0420579000,0,0
B2,stage1_detector,427,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,60.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0925062034,0.1421078900,0.0020649172,0.4148682096,0.1191854320,0.3162642660,0,0.0405642000,0,0
B2,stage1_detector,428,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,90.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0850451085,0.1260677730,0.0060923205,0.3969257248,0.0663736657,0.5457056983,0,0.0423009000,0,0
B2,stage1_detector,429,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0683396625,0.0954818271,0.0024561995,0.3100115964,0.0430724057,0.6392795541,0,0.0432865000,0,0
B2,stage1_detector,430,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,160.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0556158718,0.0629129143,0.0108681485,0.2116830312,0.0305995710,0.7999058502,0,0.0446106000,0,0
B2,stage1_detector,431,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,200.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0525401564,0.0540086504,0.0108681485,0.1822594382,0.0282414523,0.8550196415,0,0.0450159000,0,0
B2,stage1_detector,432,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,5.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0297999000,0,0
B2,stage1_detector,433,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,10.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0309766000,0,0
B2,stage1_detector,434,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,20.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0294499000,0,0
B2,stage1_detector,435,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,30.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.0299643000,0,0
B2,stage1_detector,436,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,45.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0000164339,0.0000716335,0.0000000000,0.0003286771,0.0500000000,0.0000082183,0,0.0307570000,0,0
B2,stage1_detector,437,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,60.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0008985273,0.0023724442,0.0000000000,0.0107033639,0.2429166667,0.0004510494,0,0.0303467000,0,0
B2,stage1_detector,438,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,90.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0044050747,0.0080879723,0.0000000000,0.0307231173,0.2161039199,0.0022565607,0,0.0319939000,0,0
B2,stage1_detector,439,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,120.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0094246478,0.0138486813,0.0000000000,0.0457697642,0.1807044413,0.0051939218,0,0.0316434000,0,0
B2,stage1_detector,440,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,160.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0174019857,0.0224714598,0.0000000000,0.0786925771,0.2126123516,0.0120848346,0,0.0344887000,0,0
B2,stage1_detector,441,7.0000000000,2.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,5.0000000000,200.0000000000,-1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0208695201,0.0274696597,0.0000000000,0.1054555300,0.2575037362,0.0165914812,0,0.0342752000,0,0
B2,stage2_postprocess,442,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0149257119,0.0143453995,0.0011519835,0.0605181688,0.0326867941,0.4159905126,0,0.0467993000,0,0
B2,stage2_postprocess,443,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,1.0000000000,3.0000000000,0.0649105694,0.0857543802,0.0018779448,0.2781400137,0.0384715512,0.6215608831,0,0.0458835000,0,0
B2,stage2_postprocess,444,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,1.0000000000,5.0000000000,0.0640182581,0.0804315653,0.0068740955,0.2569797038,0.0373114332,0.6547785533,0,0.0442699000,0,0
B2,stage2_postprocess,445,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,3.0000000000,1.0000000000,0.0137327789,0.0149194498,0.0005514199,0.0604196667,0.0430455308,0.4144271350,0,0.0452960000,0,0
B2,stage2_postprocess,446,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,3.0000000000,3.0000000000,0.0670293043,0.0894672894,0.0018334162,0.2902224366,0.0401700939,0.6188344685,0,0.0439488000,0,0
B2,stage2_postprocess,447,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,3.0000000000,5.0000000000,0.0658444885,0.0836120565,0.0068439689,0.2670283887,0.0387290549,0.6520521387,0,0.0455702000,0,0
B2,stage2_postprocess,448,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,5.0000000000,1.0000000000,0.0133816348,0.0151051426,0.0000000000,0.0602800037,0.0092946098,0.4140189942,0,0.0437390000,0,0
B2,stage2_postprocess,449,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,5.0000000000,3.0000000000,0.0688610393,0.0927083171,0.0017219498,0.2999733622,0.0416539901,0.6171198664,0,0.0439284000,0,0
B2,stage2_postprocess,450,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,5.0000000000,5.0000000000,0.0677512497,0.0869727079,0.0068441812,0.2768452983,0.0402193714,0.6501158027,0,0.0461227000,0,0
B2,stage2_postprocess,451,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,10.0000000000,1.0000000000,0.0130486322,0.0153374426,0.0000000000,0.0602800037,0.0088288319,0.4137587954,0,0.0458822000,0,0
B2,stage2_postprocess,452,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,10.0000000000,3.0000000000,0.0722530847,0.0985386568,0.0017220172,0.3180933852,0.0444646900,0.6143366518,0,0.0476924000,0,0
B2,stage2_postprocess,453,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,0.0000000000,10.0000000000,5.0000000000,0.0710896206,0.0926990966,0.0067206038,0.2940237191,0.0428949065,0.6470634196,0,0.0454763000,0,0
B2,stage2_postprocess,454,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0069166160,0.0131886527,0.0002060213,0.0625301288,0.0318142530,0.1252697094,0,0.0416252000,0,0
B2,stage2_postprocess,455,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,1.0000000000,3.0000000000,0.1004275944,0.1532454804,0.0017904592,0.4683506686,0.1126524500,0.3130248953,0,0.0422840000,0,0
B2,stage2_postprocess,456,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,1.0000000000,5.0000000000,0.0992407887,0.1509087073,0.0017904592,0.4637425426,0.1088300228,0.3187800007,0,0.0424021000,0,0
B2,stage2_postprocess,457,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,3.0000000000,1.0000000000,0.0063453591,0.0127789813,0.0000000000,0.0603720604,0.0361793597,0.1240710498,0,0.0418055000,0,0
B2,stage2_postprocess,458,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,3.0000000000,3.0000000000,0.1024880128,0.1560276025,0.0017563168,0.4776677094,0.1185247632,0.3113427575,0,0.0412690000,0,0
B2,stage2_postprocess,459,3.0000000000,1.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,3.0000000000,120.0000000000,-1.0000000000,1.0000000000,3.0000000000,5.0000000000,0.1011651319,0.1535559719,0.0017563168,0.4728538881,0.1141876744,0.3170978629,0,0.0437771000,0,0
